run_id,task_id,model,provider,k_shot,seed,data_format,data_file,test_sampling_mode,test_sampling_seed,label_assignment_mode,label_assignment_seed,label_swap,label_map,test_example_id,test_input,canonical_true_label,true_label,raw_output,parsed_label,correct,temperature,reasoning_effort,demo_sampling_mode,prompt_template,demo_seed,demo_example_ids
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0230,AX-38443171-9,B,A,B,B,False,0.0,none,resample_per_test,minimal,0,"['product_code_check_digit_pool_0056', 'product_code_check_digit_pool_0434', 'product_code_check_digit_pool_0136', 'product_code_check_digit_pool_0104', 'product_code_check_digit_pool_0371', 'product_code_check_digit_pool_0004', 'product_code_check_digit_pool_0158', 'product_code_check_digit_pool_0346', 'product_code_check_digit_pool_0356', 'product_code_check_digit_pool_0498', 'product_code_check_digit_pool_0347', 'product_code_check_digit_pool_0369', 'product_code_check_digit_pool_0096', 'product_code_check_digit_pool_0111', 'product_code_check_digit_pool_0109', 'product_code_check_digit_pool_0117']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0204,FK-941111367-1,B,A,A,A,True,0.0,none,resample_per_test,minimal,1,"['product_code_check_digit_pool_0484', 'product_code_check_digit_pool_0313', 'product_code_check_digit_pool_0404', 'product_code_check_digit_pool_0013', 'product_code_check_digit_pool_0235', 'product_code_check_digit_pool_0475', 'product_code_check_digit_pool_0236', 'product_code_check_digit_pool_0130', 'product_code_check_digit_pool_0265', 'product_code_check_digit_pool_0476', 'product_code_check_digit_pool_0386', 'product_code_check_digit_pool_0457', 'product_code_check_digit_pool_0160', 'product_code_check_digit_pool_0451', 'product_code_check_digit_pool_0087', 'product_code_check_digit_pool_0211']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0465,HQ-109780555-8,B,A,A,A,True,0.0,none,resample_per_test,minimal,2,"['product_code_check_digit_pool_0013', 'product_code_check_digit_pool_0175', 'product_code_check_digit_pool_0127', 'product_code_check_digit_pool_0431', 'product_code_check_digit_pool_0442', 'product_code_check_digit_pool_0247', 'product_code_check_digit_pool_0314', 'product_code_check_digit_pool_0385', 'product_code_check_digit_pool_0463', 'product_code_check_digit_pool_0321', 'product_code_check_digit_pool_0473', 'product_code_check_digit_pool_0216', 'product_code_check_digit_pool_0236', 'product_code_check_digit_pool_0478', 'product_code_check_digit_pool_0366', 'product_code_check_digit_pool_0335']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0027,HQ-964207401-0,B,A,A,A,True,0.0,none,resample_per_test,minimal,3,"['product_code_check_digit_pool_0000', 'product_code_check_digit_pool_0114', 'product_code_check_digit_pool_0105', 'product_code_check_digit_pool_0084', 'product_code_check_digit_pool_0375', 'product_code_check_digit_pool_0434', 'product_code_check_digit_pool_0489', 'product_code_check_digit_pool_0245', 'product_code_check_digit_pool_0137', 'product_code_check_digit_pool_0225', 'product_code_check_digit_pool_0007', 'product_code_check_digit_pool_0230', 'product_code_check_digit_pool_0262', 'product_code_check_digit_pool_0356', 'product_code_check_digit_pool_0211', 'product_code_check_digit_pool_0126']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0235,AX-831830-9,B,A,A,A,True,0.0,none,resample_per_test,minimal,4,"['product_code_check_digit_pool_0348', 'product_code_check_digit_pool_0422', 'product_code_check_digit_pool_0333', 'product_code_check_digit_pool_0350', 'product_code_check_digit_pool_0237', 'product_code_check_digit_pool_0118', 'product_code_check_digit_pool_0228', 'product_code_check_digit_pool_0386', 'product_code_check_digit_pool_0364', 'product_code_check_digit_pool_0167', 'product_code_check_digit_pool_0297', 'product_code_check_digit_pool_0480', 'product_code_check_digit_pool_0403', 'product_code_check_digit_pool_0261', 'product_code_check_digit_pool_0363', 'product_code_check_digit_pool_0258']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0104,CT-56097-7,A,B,A,A,False,0.0,none,resample_per_test,minimal,5,"['product_code_check_digit_pool_0442', 'product_code_check_digit_pool_0160', 'product_code_check_digit_pool_0453', 'product_code_check_digit_pool_0408', 'product_code_check_digit_pool_0247', 'product_code_check_digit_pool_0241', 'product_code_check_digit_pool_0016', 'product_code_check_digit_pool_0108', 'product_code_check_digit_pool_0458', 'product_code_check_digit_pool_0082', 'product_code_check_digit_pool_0102', 'product_code_check_digit_pool_0427', 'product_code_check_digit_pool_0428', 'product_code_check_digit_pool_0088', 'product_code_check_digit_pool_0038', 'product_code_check_digit_pool_0259']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0111,JR-47719-4,B,A,A,A,True,0.0,none,resample_per_test,minimal,6,"['product_code_check_digit_pool_0349', 'product_code_check_digit_pool_0090', 'product_code_check_digit_pool_0051', 'product_code_check_digit_pool_0241', 'product_code_check_digit_pool_0393', 'product_code_check_digit_pool_0493', 'product_code_check_digit_pool_0054', 'product_code_check_digit_pool_0176', 'product_code_check_digit_pool_0431', 'product_code_check_digit_pool_0081', 'product_code_check_digit_pool_0255', 'product_code_check_digit_pool_0466', 'product_code_check_digit_pool_0067', 'product_code_check_digit_pool_0213', 'product_code_check_digit_pool_0037', 'product_code_check_digit_pool_0004']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0160,BR-43841-2,B,A,A,A,True,0.0,none,resample_per_test,minimal,7,"['product_code_check_digit_pool_0344', 'product_code_check_digit_pool_0357', 'product_code_check_digit_pool_0077', 'product_code_check_digit_pool_0245', 'product_code_check_digit_pool_0331', 'product_code_check_digit_pool_0471', 'product_code_check_digit_pool_0332', 'product_code_check_digit_pool_0285', 'product_code_check_digit_pool_0449', 'product_code_check_digit_pool_0166', 'product_code_check_digit_pool_0283', 'product_code_check_digit_pool_0433', 'product_code_check_digit_pool_0063', 'product_code_check_digit_pool_0402', 'product_code_check_digit_pool_0326', 'product_code_check_digit_pool_0097']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0051,HQ-299045-9,A,B,A,A,False,0.0,none,resample_per_test,minimal,8,"['product_code_check_digit_pool_0392', 'product_code_check_digit_pool_0482', 'product_code_check_digit_pool_0428', 'product_code_check_digit_pool_0139', 'product_code_check_digit_pool_0162', 'product_code_check_digit_pool_0007', 'product_code_check_digit_pool_0390', 'product_code_check_digit_pool_0252', 'product_code_check_digit_pool_0265', 'product_code_check_digit_pool_0403', 'product_code_check_digit_pool_0486', 'product_code_check_digit_pool_0275', 'product_code_check_digit_pool_0271', 'product_code_check_digit_pool_0313', 'product_code_check_digit_pool_0342', 'product_code_check_digit_pool_0229']"
production_gpt54_20260602T001915Z_base_product_code_check_digit_seed0,product_code_check_digit,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/product_code_check_digit/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",product_code_check_digit_pool_0071,BR-5583899-3,B,A,A,A,True,0.0,none,resample_per_test,minimal,9,"['product_code_check_digit_pool_0084', 'product_code_check_digit_pool_0242', 'product_code_check_digit_pool_0099', 'product_code_check_digit_pool_0234', 'product_code_check_digit_pool_0197', 'product_code_check_digit_pool_0138', 'product_code_check_digit_pool_0431', 'product_code_check_digit_pool_0371', 'product_code_check_digit_pool_0415', 'product_code_check_digit_pool_0030', 'product_code_check_digit_pool_0307', 'product_code_check_digit_pool_0253', 'product_code_check_digit_pool_0247', 'product_code_check_digit_pool_0154', 'product_code_check_digit_pool_0043', 'product_code_check_digit_pool_0067']"
